,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
510,Samuel Cooper,37.0,Christianity,Private,22463.0,Husband,White,Private,Swindon,1
511,Dr. Callum Katherine Baker,27.0,Not Stated,Private,158156.0,Not-in-family,White,Private,Edinburgh,1
512,Bradley Young,30.0,Christianity,Private,350162.0,Wife,White,Private,Robertsmouth,1
513,Mr. Bradley Saunders,19.0,Not Stated,?,165532.0,Own-child,White,?,Edinburgh,1
514,Mrs. Philip Grace Hardy,36.0,Christianity,Self-emp-not-inc,28738.0,Unmarried,White,Self-emp-not-inc,Edinburgh,1
516,Barry Dylan Robertson,27.0,Islam,Self-emp-not-inc,86646.0,Husband,White,Self-emp-not-inc,Leeds,1
520,Mr. Elliott Connor,28.0,Christianity,Private,181659.0,Husband,White,Private,Leicester,1
522,Norman Campbell,21.0,Christianity,Private,197747.0,Own-child,White,Private,Edinburgh,1
523,Antony Ford,29.0,Christianity,Private,34292.0,Not-in-family,White,Private,Edinburgh,1
524,Mr. Lee Williams,18.0,Christianity,Private,156764.0,Own-child,White,Private,Edinburgh,1
530,Peter Harding,31.0,Christianity,Private,168387.0,Husband,White,Private,Swindon,1
531,Shane Kirk,23.0,Christianity,Private,117789.0,Own-child,White,Private,Edinburgh,1
532,Mr. Toby Arnold,27.0,Christianity,Private,267147.0,Own-child,White,Private,Edinburgh,1
533,Damien Alice Knight,23.0,Buddhism,?,99399.0,Unmarried,Amer-Indian-Eskimo,?,Edinburgh,1
535,Garry Smith,26.0,Christianity,Private,200408.0,Not-in-family,White,Private,Edinburgh,1
538,Richard Ian Griffiths,20.0,Christianity,Private,217039.0,Own-child,White,Private,Edinburgh,1
540,Wayne White,36.0,Christianity,Self-emp-not-inc,194404.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
542,Maurice Bailey,30.0,Christianity,Private,182521.0,Not-in-family,Amer-Indian-Eskimo,Private,Edinburgh,1
543,Kieran Norton,37.0,Hinduism,Local-gov,339772.0,Not-in-family,Black,Local-gov,Edinburgh,1
544,Ms. Stephen Lynn Holmes,17.0,Christianity,Private,169658.0,Own-child,White,Private,Edinburgh,1
545,Ms. Ross Edwards,52.0,Christianity,Private,200853.0,Not-in-family,White,Private,Edinburgh,1
546,Josh Neil James,25.0,Christianity,Private,247564.0,Not-in-family,White,Private,Edinburgh,1
547,Martyn Hunt,25.0,Not Stated,Private,249909.0,Husband,White,Private,Leeds,1
548,Mr. Joshua Ali,26.0,Christianity,Local-gov,208122.0,Own-child,White,Local-gov,Edinburgh,1
549,Miss Jacob Singh,28.0,Christianity,Private,109881.0,Own-child,White,Private,Edinburgh,1
550,Mr. Harry Potts,39.0,Christianity,Private,207824.0,Own-child,White,Private,Edinburgh,1
551,Dr. Darren Damian Evans,31.0,Christianity,Private,369027.0,Husband,Black,Private,Bristol,1
555,Ms. Billy Clarke,23.0,Christianity,Private,190483.0,Own-child,White,Private,Edinburgh,1
556,Miss Paul Dunn,45.0,Not Stated,Private,462440.0,Not-in-family,Black,Private,Edinburgh,1
558,Mr. Geoffrey Slater,29.0,Christianity,Private,34383.0,Husband,White,Private,Edinburgh,1
560,Ryan Dean,30.0,Christianity,Private,124187.0,Own-child,Black,Private,Edinburgh,1
561,Dr. Nigel Webb,35.0,Christianity,Private,153614.0,Husband,White,Private,Baxterfort,1
563,Mr. Leigh Wilson,33.0,Christianity,Private,205469.0,Husband,White,Private,Edinburgh,1
568,Ms. James Rosemary Knight,30.0,Christianity,Private,103649.0,Wife,Black,Private,Sunderland,1
570,Ricky Olivia Fry,19.0,Christianity,Private,262601.0,Own-child,White,Private,Edinburgh,1
571,Anthony Arthur Dixon,22.0,Not Stated,Private,226181.0,Not-in-family,White,Private,Edinburgh,1
572,Richard Price,34.0,Christianity,Private,175697.0,Husband,White,Private,Swindon,1
575,Mr. Ian Philip Jones,27.0,Not Stated,Private,75654.0,Not-in-family,White,Private,Edinburgh,1
577,Mr. David Chapman,21.0,Christianity,Private,160968.0,Own-child,White,Private,Edinburgh,1
578,Mr. Gary Norman King,36.0,Christianity,Private,188563.0,Husband,White,Private,Swindon,1
583,Mr. Christopher Parsons,31.0,Islam,State-gov,169496.0,Husband,White,State-gov,Frankchester,1
584,Mr. Bryan Kyle Moss,21.0,Christianity,Private,130959.0,Own-child,White,Private,Edinburgh,1
585,Mr. Iain Thomas Tomlinson,24.0,Christianity,Private,510072.0,Other-relative,White,Private,Edinburgh,1
586,Mr. Adrian Hardy,36.0,Christianity,Private,292472.0,Husband,Asian-Pac-Islander,Private,Swindon,1
587,Mrs. Anthony Kimberley Morris,38.0,Christianity,State-gov,143774.0,Not-in-family,White,State-gov,Oxford,1
588,Jordan Wilkins,27.0,Christianity,Private,288341.0,Own-child,White,Private,Edinburgh,1
591,Tom Barnes,34.0,Christianity,Private,106742.0,Husband,White,Private,Campbellland,1
594,Brian Arthur Wilson,45.0,Christianity,Self-emp-not-inc,335183.0,Husband,Black,Self-emp-not-inc,Edinburgh,1
596,Owen Jones,27.0,Islam,Private,111900.0,Not-in-family,White,Private,Edinburgh,1
597,Dr. Declan Roy Ali,44.0,Christianity,Local-gov,194360.0,Not-in-family,White,Local-gov,Edinburgh,1
598,Jeremy Moss,21.0,Christianity,Private,81145.0,Not-in-family,White,Private,Edinburgh,1
599,Gordon Mohamed Robertson,28.0,Christianity,State-gov,249362.0,Husband,White,State-gov,Edinburgh,1
601,Albert Bond,20.0,Christianity,?,114746.0,Own-child,Asian-Pac-Islander,?,Edinburgh,1
602,Mr. Denis Damien Cartwright,24.0,Christianity,Private,172146.0,Not-in-family,White,Private,Edinburgh,1
604,Miss Graham Jones,18.0,Christianity,?,80077.0,Own-child,White,?,Edinburgh,1
605,Mr. Ronald Phillips,17.0,Christianity,Self-emp-not-inc,368700.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
608,Terry Gail Stewart,22.0,Christianity,Private,240817.0,Own-child,White,Private,Edinburgh,1
609,Leigh Young,17.0,Christianity,Private,102726.0,Own-child,White,Private,Edinburgh,1
610,Mr. Julian Lane,32.0,Christianity,Private,226267.0,Husband,White,Private,Leeds,1
611,Mr. Toby Kennedy,32.0,Christianity,Private,125457.0,Not-in-family,White,Private,Leeds,1
615,Mr. Frederick Jones,24.0,Christianity,Local-gov,430828.0,Unmarried,Black,Local-gov,Edinburgh,1
616,Miss Alex Jackson,19.0,Not Stated,State-gov,59342.0,Own-child,White,State-gov,Edinburgh,1
619,Allan Stanley,26.0,Christianity,Private,167350.0,Other-relative,White,Private,Edinburgh,1
621,Mrs. Billy Dean,24.0,Christianity,Private,140027.0,Own-child,Black,Private,Edinburgh,1
623,Ryan Riley,21.0,Christianity,Private,316702.0,Own-child,White,Private,Edinburgh,1
624,Billy Whitehead,25.0,Christianity,?,202480.0,Other-relative,White,?,Edinburgh,1
625,Mr. Danny Jackson,36.0,Not Stated,Private,203628.0,Not-in-family,White,Private,Swindon,1
626,Dr. Graeme Roberts,32.0,Christianity,Private,118710.0,Husband,White,Private,Swindon,1
627,Mrs. John White,31.0,Christianity,Private,189620.0,Own-child,White,Private,Edinburgh,1
629,Simon Clifford Parry,21.0,Christianity,Private,163870.0,Own-child,White,Private,Edinburgh,1
632,Mark Ball,40.0,Christianity,Private,229148.0,Husband,Black,Private,Edinburgh,1
634,Martyn Bates,18.0,Christianity,Private,208103.0,Other-relative,White,Private,Edinburgh,1
635,Mr. Malcolm Jeffrey Barber,29.0,Christianity,Private,296450.0,Husband,White,Private,Swindon,1
637,Mr. David Townsend,36.0,Christianity,Private,271767.0,Not-in-family,White,Private,Bristol,1
638,Kyle William Noble,41.0,Christianity,Private,144995.0,Husband,White,Private,Bradleymouth,1
639,Ms. Charlie Lucy Watts,37.0,Christianity,Local-gov,382635.0,Unmarried,White,Local-gov,Edinburgh,1
640,Miss Luke Walker,31.0,Islam,Private,295697.0,Unmarried,Black,Private,Edinburgh,1
641,Mr. Frank Stewart,32.0,Christianity,Private,194141.0,Husband,White,Private,New Neil,1
642,Miss Gary Williams,20.0,Christianity,State-gov,378418.0,Own-child,White,State-gov,Edinburgh,1
643,Ms. Marc Phillips,23.0,Christianity,Private,214399.0,Own-child,White,Private,Edinburgh,1
644,Mohamed Harrison,34.0,Christianity,Private,217460.0,Husband,White,Private,Swindon,1
645,Mr. Tom Wilkins,34.0,Christianity,Private,182556.0,Not-in-family,White,Private,Edinburgh,1
650,Peter Power,45.0,Christianity,Private,111502.0,Wife,White,Private,Swindon,1
651,Mrs. Anthony Sheila Morris,21.0,Not Stated,Private,299047.0,Not-in-family,White,Private,Edinburgh,1
652,Mr. Damien Jones,31.0,Christianity,Private,223212.0,Husband,White,Private,Edinburgh,1
654,Raymond Jade Jones,24.0,Christianity,Private,352139.0,Not-in-family,White,Private,Edinburgh,1
656,Mr. Gary James,27.0,Christianity,Private,181655.0,Husband,White,Private,Edinburgh,1
657,Mrs. Bruce Clements,25.0,Christianity,Private,332702.0,Own-child,White,Private,Edinburgh,1
659,Neil Matthew Marshall,36.0,Islam,Private,234901.0,Husband,White,Private,Edinburgh,1
660,Sean Lawrence,36.0,Christianity,Private,131414.0,Not-in-family,Black,Private,Edinburgh,1
661,Stephen Austin,44.0,Not Stated,State-gov,260960.0,Husband,White,State-gov,Sylvialand,1
663,Thomas Josh Russell,42.0,Islam,Private,279914.0,Husband,White,Private,Swindon,1
664,Miss Douglas Lawrence,20.0,Christianity,Private,192453.0,Other-relative,White,Private,Edinburgh,1
666,Ms. Gerald Bray,43.0,Christianity,Private,151408.0,Not-in-family,White,Private,Swindon,1
668,Mr. Guy Parker,17.0,Christianity,Private,316929.0,Own-child,White,Private,Edinburgh,1
669,Rhys Wilson,43.0,Christianity,Local-gov,126319.0,Wife,White,Local-gov,North Bernard,1
671,Brett Banks,32.0,Christianity,Private,267736.0,Own-child,Black,Private,Edinburgh,1
672,Gerard Kaur,29.0,Christianity,Private,267034.0,Own-child,Black,Private,Edinburgh,1
675,Mr. Francis Leon Harvey,23.0,Christianity,Private,223515.0,Unmarried,White,Private,Edinburgh,1
677,Mr. Elliot Rhys Lyons,24.0,Christianity,Private,145111.0,Unmarried,White,Private,Edinburgh,1
679,Mr. Arthur Davies,28.0,Christianity,Private,31757.0,Own-child,White,Private,Edinburgh,1
681,Ms. Christian Atkinson,46.0,Islam,Federal-gov,167381.0,Wife,White,Federal-gov,Swindon,1
682,Philip Donald Bell,37.0,Christianity,Private,103408.0,Not-in-family,Black,Private,Edinburgh,1
684,Mr. John Phillip Simpson,34.0,Christianity,Local-gov,119411.0,Unmarried,White,Local-gov,Edinburgh,1
687,Antony Ann Holden,32.0,Christianity,Private,283268.0,Unmarried,White,Private,Edinburgh,1
688,Eric Antony Long,32.0,Christianity,State-gov,301526.0,Other-relative,White,State-gov,Edinburgh,1
689,Mrs. Duncan Kate Clark,23.0,Christianity,Private,151790.0,Wife,White,Private,Edinburgh,1
692,Ms. Josh Georgina Parkinson,27.0,Islam,Private,171114.0,Not-in-family,White,Private,Edinburgh,1
694,Mr. Graham Alan Lewis,31.0,Christianity,Private,244147.0,Unmarried,White,Private,Edinburgh,1
696,Simon Glen Johnson,55.0,Christianity,Private,116442.0,Not-in-family,White,Private,Edinburgh,1
697,Mr. Louis Morrison,24.0,Christianity,Local-gov,282579.0,Not-in-family,White,Local-gov,Edinburgh,1
698,Robert Powell,37.0,Christianity,Private,51838.0,Unmarried,White,Private,Edinburgh,1
700,Mr. Shaun Mohammed Atkinson,43.0,Christianity,Private,226902.0,Husband,White,Private,Swindon,1
703,Ms. Iain Mason,28.0,Christianity,Private,196690.0,Not-in-family,White,Private,Edinburgh,1
704,Raymond Kyle Reynolds,40.0,Christianity,Private,130760.0,Husband,White,Private,Swindon,1
706,Mrs. Mohamed Jones,42.0,Christianity,Private,169628.0,Not-in-family,Black,Private,Edinburgh,1
708,Geoffrey Walker,19.0,Christianity,Private,231193.0,Own-child,White,Private,Edinburgh,1
710,Mrs. Bryan Bell,22.0,Not Stated,?,149704.0,Not-in-family,White,?,Edinburgh,1
713,Mr. Max Ali,18.0,Christianity,?,196061.0,Own-child,White,?,Edinburgh,1
714,Dr. Brandon Annette West,24.0,Not Stated,Private,211046.0,Not-in-family,White,Private,Edinburgh,1
716,Mr. Mohamed Ball,26.0,Christianity,Private,316688.0,Not-in-family,Black,Private,Edinburgh,1
718,Mr. Joshua Franklin,44.0,Not Stated,Private,154538.0,Not-in-family,White,Private,Edinburgh,1
719,Mr. Mohamed Russell,24.0,Not Stated,Private,106085.0,Own-child,Black,Private,Edinburgh,1
721,Sam Gail Parsons,31.0,Christianity,Private,51471.0,Unmarried,White,Private,Edinburgh,1
722,Mrs. Clifford Kate White,18.0,Christianity,Private,193830.0,Own-child,White,Private,Edinburgh,1
725,Mr. Malcolm Richards,33.0,Christianity,Private,169879.0,Husband,White,Private,Swindon,1
727,Joe Graham Wilson,20.0,Christianity,Private,138768.0,Own-child,White,Private,Edinburgh,1
728,Miss Geoffrey Evans,30.0,Hinduism,Private,191571.0,Own-child,White,Private,Edinburgh,1
729,Mr. Richard James Young,22.0,Christianity,?,219941.0,Own-child,Black,?,Edinburgh,1
730,Jake Jones,43.0,Christianity,Private,94113.0,Not-in-family,White,Private,Ameliaview,1
731,Clive Williams,22.0,Christianity,Private,137510.0,Own-child,White,Private,Edinburgh,1
732,Oliver Jackson,18.0,Christianity,Private,32607.0,Own-child,White,Private,Edinburgh,1
734,Miss Samuel Marilyn Gill,42.0,Christianity,Private,254440.0,Not-in-family,White,Private,Leeds,1
739,Mr. Timothy Jason Wilkins,29.0,Christianity,Private,154411.0,Own-child,White,Private,Edinburgh,1
741,Kyle Ingram,33.0,Christianity,Private,110331.0,Husband,White,Private,Edinburgh,1
746,Mr. Kieran Morris,24.0,Christianity,Self-emp-inc,165474.0,Own-child,White,Self-emp-inc,Edinburgh,1
749,Mr. Jacob Wood,26.0,Christianity,Private,280093.0,Own-child,White,Private,Edinburgh,1
753,Victor Fuller,42.0,Christianity,Private,180572.0,Not-in-family,White,Private,Leeds,1
754,Alexander Mitchell Lowe,24.0,Not Stated,Private,321435.0,Not-in-family,White,Private,Edinburgh,1
756,Iain Jones,17.0,Not Stated,Private,198124.0,Own-child,White,Private,Edinburgh,1
760,Gary Steven Jones,43.0,Not Stated,Private,102895.0,Not-in-family,White,Private,Edinburgh,1
762,Joel Wood,40.0,Christianity,Private,138192.0,Husband,White,Private,South Declanport,1
763,Jordan Jeffrey Clarke,31.0,Christianity,Private,118966.0,Own-child,White,Private,Edinburgh,1
764,Miss Joshua Angela Mills,26.0,Christianity,Private,90980.0,Not-in-family,White,Private,Edinburgh,1
765,Stephen Craig Shepherd,47.0,Christianity,Self-emp-not-inc,177407.0,Husband,White,Self-emp-not-inc,Leeds,1
766,Miss Hugh Rogers,26.0,Not Stated,Private,96467.0,Not-in-family,White,Private,Edinburgh,1
768,Mr. Stanley James,34.0,Hinduism,Private,111567.0,Own-child,White,Private,Edinburgh,1
772,Ronald Godfrey,18.0,Christianity,Private,216284.0,Own-child,White,Private,Edinburgh,1
776,Adrian Timothy Stephenson,34.0,Christianity,Private,80945.0,Husband,White,Private,Leeds,1
777,Glenn Kathleen Cole,24.0,Christianity,Private,309055.0,Not-in-family,White,Private,Edinburgh,1
778,Mr. Wayne Brian Williams,21.0,Christianity,Private,62339.0,Not-in-family,White,Private,Edinburgh,1
779,Mr. Owen Price,18.0,Christianity,Private,368700.0,Own-child,White,Private,Edinburgh,1
784,Ms. Alan Gail Sanderson,38.0,Christianity,Private,411797.0,Unmarried,White,Private,Edinburgh,1
786,Miss Timothy Perkins,19.0,Not Stated,Private,376540.0,Not-in-family,White,Private,Edinburgh,1
788,Mohammed Sanders,28.0,Christianity,Private,96226.0,Husband,White,Private,Edinburgh,1
791,Mr. Ryan Davies,24.0,Not Stated,Private,205865.0,Own-child,White,Private,Edinburgh,1
792,Jeremy Dale Norris,33.0,Christianity,Self-emp-inc,155781.0,Husband,White,Self-emp-inc,Edinburgh,1
794,Ms. Toby Barry,30.0,Christianity,Private,177119.0,Not-in-family,White,Private,Edinburgh,1
795,Ms. Louis Thomas,49.0,Christianity,?,144397.0,Unmarried,Black,?,Edinburgh,1
796,Miss Connor Andrea Ford,28.0,Christianity,Private,164170.0,Wife,Asian-Pac-Islander,Private,Sunderland,1
797,Mr. Dominic Anderson,37.0,Christianity,Private,183800.0,Husband,White,Private,Swindon,1
798,Dr. Phillip Garry Harrison,43.0,Not Stated,Self-emp-not-inc,177307.0,Husband,White,Self-emp-not-inc,Edinburgh,1
800,Karl Jason Moore,47.0,Christianity,Private,341995.0,Own-child,White,Private,North Damianside,1
801,Rhys Lucy Lewis,23.0,Christianity,Private,226508.0,Own-child,White,Private,Edinburgh,1
802,Mr. Brett Begum,31.0,Christianity,Private,87418.0,Husband,White,Private,Owensburgh,1
803,Ross Vincent Williams,28.0,Christianity,Private,109165.0,Husband,White,Private,Leeds,1
806,Ms. Dean Nicola Scott,22.0,Christianity,Private,99697.0,Own-child,White,Private,Edinburgh,1
807,Scott Johnston,27.0,Christianity,?,90270.0,Own-child,Amer-Indian-Eskimo,?,Oxford,1
808,Mr. Joseph Keith Jackson,35.0,Christianity,Private,152375.0,Not-in-family,White,Private,Edinburgh,1
813,Jordan Austin,27.0,Christianity,Private,93235.0,Not-in-family,White,Private,Edinburgh,1
814,Dr. Dennis Hayward,39.0,Christianity,Private,278924.0,Not-in-family,White,Private,Edinburgh,1
817,Tony Williams,24.0,Christianity,Private,510072.0,Own-child,Black,Private,Edinburgh,1
822,Charles Todd,23.0,Islam,Private,257509.0,Not-in-family,White,Private,Edinburgh,1
823,Albert Lee James,25.0,Christianity,Private,98155.0,Unmarried,White,Private,Edinburgh,1
824,Ian Kennedy,42.0,Christianity,Private,274198.0,Wife,White,Private,Edinburgh,1
825,Ms. Shaun Morris,38.0,Hinduism,Private,97083.0,Wife,Black,Private,North Pamelaport,1
827,Mr. Mohammed Oliver,32.0,Christianity,Private,262153.0,Husband,White,Private,Leeds,1
830,Ms. Dylan Suzanne Davies,22.0,Islam,Private,91842.0,Not-in-family,White,Private,Edinburgh,1
831,Miss Edward Rahman,33.0,Christianity,Private,373662.0,Not-in-family,White,Private,Edinburgh,1
833,Nathan Abbie Oliver,20.0,Christianity,?,52114.0,Own-child,White,?,Edinburgh,1
835,Miss Antony Wilkinson,23.0,Christianity,Private,375871.0,Wife,White,Private,Edinburgh,1
838,Dr. Stuart Richardson,42.0,Christianity,Private,132222.0,Husband,White,Private,Swindon,1
839,Mr. Leon McLean,33.0,Christianity,Private,143653.0,Husband,White,Private,Leeds,1
840,Maurice Russell Howard,31.0,Christianity,Private,111567.0,Not-in-family,White,Private,Edinburgh,1
841,Miss Alex Watson,32.0,Hinduism,Private,78602.0,Unmarried,Amer-Indian-Eskimo,Private,Edinburgh,1
844,Mitchell Williamson,18.0,Christianity,Private,293227.0,Not-in-family,White,Private,Edinburgh,1
845,Mr. Jason Young,21.0,Islam,Private,241752.0,Husband,White,Private,Edinburgh,1
846,Mrs. Norman Clark,54.0,Christianity,Local-gov,166398.0,Unmarried,Black,Local-gov,Edinburgh,1
852,Mrs. Kevin Taylor,18.0,Christianity,Private,177722.0,Own-child,White,Private,Edinburgh,1
854,Bruce Nathan Thompson,42.0,Christianity,Private,239683.0,Husband,White,Private,Leeds,1
857,Oliver Nelson,33.0,Christianity,Self-emp-not-inc,123424.0,Husband,White,Self-emp-not-inc,Port Keithbury,1
859,Mr. Duncan Anderson,26.0,Christianity,Private,150062.0,Husband,White,Private,Swindon,1
860,Mr. Garry Callum Carter,33.0,Christianity,Private,288273.0,Husband,White,Private,Bristol,1
861,Jacob Jeremy Powell,28.0,Christianity,Private,57066.0,Husband,White,Private,Edinburgh,1
862,Miss Mathew Powell,21.0,Christianity,Private,323573.0,Own-child,White,Private,Edinburgh,1
863,Mr. Robin Brown,36.0,Christianity,Self-emp-inc,368825.0,Husband,White,Self-emp-inc,Swindon,1
866,Mrs. Andrew Elizabeth Atkins,36.0,Christianity,?,94954.0,Not-in-family,White,?,Edinburgh,1
867,Arthur Wells,34.0,Not Stated,Private,202046.0,Husband,White,Private,Leeds,1
868,Mrs. Dominic Ryan,29.0,Christianity,Private,161538.0,Not-in-family,White,Private,Edinburgh,1
870,Mr. Oliver Smith,37.0,Not Stated,Private,200153.0,Husband,White,Private,Edinburgh,1
872,Jack Reynolds,26.0,Christianity,Private,178326.0,Not-in-family,White,Private,Edinburgh,1
873,Miss Frank Sheila Thompson,21.0,Christianity,Private,255957.0,Not-in-family,White,Private,Edinburgh,1
876,Ms. Owen Lowe,49.0,Christianity,Private,123207.0,Not-in-family,White,Private,Edinburgh,1
877,Miss Ian Gemma Bolton,23.0,Christianity,Private,284317.0,Not-in-family,White,Private,Edinburgh,1
878,Ms. Nicholas Barbara Burns,24.0,Islam,?,184699.0,Unmarried,Black,?,Edinburgh,1
882,Miss Howard Watkins,42.0,Christianity,Private,349221.0,Own-child,Black,Private,Edinburgh,1
883,Miss Stuart Thompson,47.0,Christianity,Private,335973.0,Unmarried,White,Private,Edinburgh,1
887,Mohammed Knight,42.0,Christianity,Private,194636.0,Husband,White,Private,Martinfort,1
890,Oliver Evans,36.0,Christianity,Private,290226.0,Not-in-family,White,Private,Edinburgh,1
