,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
717,Dr. Barry Mohammed Carr,47.0,Christianity,Private,90758.0,Not-in-family,White,Private,Oxford,2
720,Mr. Joseph Rose,68.0,Christianity,Self-emp-not-inc,315859.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
724,Dr. Cameron Nelson,50.0,Not Stated,?,23780.0,Other-relative,White,?,Edinburgh,2
726,Dr. Kieran Hammond,65.0,Islam,Private,270333.0,Husband,White,Private,Swindon,2
733,Ms. Dennis Gough,47.0,Christianity,Self-emp-not-inc,93208.0,Wife,White,Self-emp-not-inc,Edinburgh,2
735,Mr. Clive Smith,64.0,Christianity,Private,169871.0,Husband,White,Private,Edinburgh,2
736,Mr. Bradley Dixon,47.0,Other religions,Private,191277.0,Husband,White,Private,Edinburgh,2
737,Jack Reece Green,49.0,Christianity,Private,167159.0,Unmarried,White,Private,Bristol,2
738,Miss Jeffrey James,32.0,Judaism,Private,171871.0,Not-in-family,White,Private,East Judithmouth,2
740,Ms. Leigh Sandra Dawson,30.0,Christianity,Private,129227.0,Not-in-family,White,Private,Edinburgh,2
742,Oliver Adams,57.0,Christianity,Private,34269.0,Unmarried,White,Private,Oxford,2
743,Ms. Leigh Andrea Hall,62.0,Not Stated,Private,174355.0,Not-in-family,White,Private,Edinburgh,2
744,Ms. Richard Sarah Gough,40.0,Islam,Private,510072.0,Unmarried,White,Private,Edinburgh,2
745,Mr. Tom Roberts,44.0,Christianity,Private,233130.0,Not-in-family,White,Private,Edinburgh,2
747,Mr. Gareth Terry West,42.0,Christianity,?,257780.0,Husband,White,?,Edinburgh,2
750,Danny Jonathan Middleton,73.0,Christianity,Self-emp-not-inc,177387.0,Husband,White,Self-emp-not-inc,Edinburgh,2
751,Miss Anthony Dawn Evans,73.0,Christianity,?,28929.0,Not-in-family,White,?,Edinburgh,2
752,Charles Joseph Murphy,56.0,Christianity,Private,105304.0,Husband,White,Private,Leicester,2
755,Tom Barry Green,63.0,Christianity,Private,86108.0,Not-in-family,White,Private,Edinburgh,2
757,Garry Fisher,51.0,Not Stated,Private,146813.0,Husband,White,Private,Bristol,2
758,Ms. Tony Lane,63.0,Buddhism,Local-gov,291175.0,Not-in-family,White,Local-gov,Leeds,2
759,Mr. Graeme Howell,55.0,Christianity,Private,387569.0,Husband,White,Private,Staceychester,2
761,Mrs. Julian Brooks,41.0,Christianity,Local-gov,33274.0,Not-in-family,White,Local-gov,Edinburgh,2
769,Guy Ross,34.0,Christianity,Local-gov,166545.0,Own-child,White,Local-gov,Edinburgh,2
770,Mr. Eric Clarke,60.0,Christianity,Private,142182.0,Husband,White,Private,Edinburgh,2
771,Mrs. Mohamed Shah,49.0,Christianity,Private,38563.0,Not-in-family,White,Private,Edinburgh,2
773,Stephen Mohammad Kelly,43.0,Christianity,Private,191547.0,Husband,White,Private,Oxford,2
774,Mr. Callum Bradley Hilton,49.0,Christianity,Private,285335.0,Husband,White,Private,Mitchellchester,2
780,Dr. Timothy Mason,72.0,Christianity,Self-emp-not-inc,143437.0,Husband,White,Self-emp-not-inc,Swindon,2
781,Mr. Mohamed Keith Glover,51.0,Christianity,Self-emp-not-inc,160724.0,Husband,Asian-Pac-Islander,Self-emp-not-inc,Steeleberg,2
782,Mr. Edward William Harvey,55.0,Christianity,Private,282753.0,Unmarried,Black,Private,Edinburgh,2
783,Mr. Mohammad Morris,41.0,Hinduism,Private,194636.0,Husband,White,Private,Stanleyburgh,2
785,Mr. Adam Duffy,39.0,Islam,Private,117683.0,Husband,White,Private,Leeds,2
787,Christopher Jones,50.0,Christianity,Private,72393.0,Not-in-family,White,Private,Edinburgh,2
790,Mr. Bernard Robertson,64.0,Christianity,?,149698.0,Husband,White,?,Oxford,2
793,Mr. Josh O'Brien,54.0,Christianity,Self-emp-not-inc,406468.0,Husband,Black,Self-emp-not-inc,Baileymouth,2
799,Dr. Jeffrey Tony Bell,40.0,Christianity,Private,170108.0,Husband,White,Private,East Gavin,2
804,Rhys Scott,64.0,Not Stated,Local-gov,28856.0,Husband,White,Local-gov,Edinburgh,2
805,Mr. Elliott Benjamin Nicholls,51.0,Christianity,Self-emp-not-inc,175897.0,Husband,White,Self-emp-not-inc,Edinburgh,2
809,Miss Leslie Davies,47.0,Christianity,Private,171550.0,Not-in-family,White,Private,Edinburgh,2
810,Leslie Armstrong,38.0,Not Stated,Private,211154.0,Not-in-family,White,Private,Oxford,2
811,Mr. Anthony Stuart Carr,37.0,Christianity,Self-emp-not-inc,168496.0,Own-child,White,Self-emp-not-inc,Edinburgh,2
812,Adrian Bowen,54.0,Not Stated,Private,68898.0,Husband,White,Private,West Douglas,2
815,Raymond Sinclair,53.0,Christianity,Self-emp-not-inc,311020.0,Husband,White,Self-emp-not-inc,Edinburgh,2
816,Leonard Hughes,34.0,Christianity,Private,175878.0,Not-in-family,White,Private,Edinburgh,2
821,Mr. Nigel Gibson,74.0,Christianity,Self-emp-not-inc,136063.0,Husband,White,Self-emp-not-inc,Edinburgh,2
826,Mr. Nathan Parry,64.0,Christianity,?,29825.0,Husband,White,?,Edinburgh,2
828,Mr. Glen Duncan Turner,38.0,Christianity,Private,214738.0,Husband,White,Private,Edinburgh,2
829,Cameron Booth,51.0,Christianity,Private,138022.0,Husband,White,Private,Swindon,2
832,Mr. Duncan Francis,42.0,Christianity,Private,162003.0,Not-in-family,White,Private,Lake Angela,2
837,Timothy Molly James,48.0,Christianity,Private,21906.0,Not-in-family,White,Private,Leeds,2
842,Liam Joel Evans,35.0,Christianity,Private,465507.0,Husband,Black,Private,Edinburgh,2
843,Mr. Henry Dean Martin,38.0,Judaism,Self-emp-inc,196373.0,Husband,White,Self-emp-inc,Leicester,2
847,Nigel Hartley,36.0,Christianity,Self-emp-inc,108293.0,Wife,White,Self-emp-inc,Swindon,2
848,Callum Raymond Cook,44.0,Christianity,Private,250802.0,Unmarried,White,Private,Edinburgh,2
849,Graham Woodward,45.0,Christianity,Self-emp-not-inc,325159.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
850,Miss Ashley Harris,45.0,Christianity,State-gov,174675.0,Wife,White,State-gov,Leeds,2
851,Dr. Paul Collins,43.0,Christianity,Private,227065.0,Husband,White,Private,Wallmouth,2
853,Gavin Waters,52.0,Christianity,Private,133461.0,Husband,White,Private,Swindon,2
855,Mr. Nicholas Elliott,45.0,Christianity,Self-emp-inc,398473.0,Husband,White,Self-emp-inc,Swindon,2
856,Lewis White,34.0,Christianity,Local-gov,298785.0,Not-in-family,White,Local-gov,Edinburgh,2
858,Bernard Wilson,43.0,Not Stated,Private,176286.0,Husband,White,Private,Swindon,2
864,Samuel Shaw,56.0,Christianity,Self-emp-not-inc,189721.0,Husband,White,Self-emp-not-inc,Edinburgh,2
865,Francis Mathew Humphreys,48.0,Christianity,Private,164966.0,Husband,Asian-Pac-Islander,Private,Swindon,2
869,Mr. Jay Alex Wallace,68.0,Hinduism,Private,105252.0,Not-in-family,White,Private,Taylorstad,2
871,Terry Chambers,45.0,Islam,Private,32185.0,Unmarried,White,Private,Mitchellfort,2
874,Mr. Frank Christian Hardy,41.0,Christianity,State-gov,188693.0,Husband,White,State-gov,Leeds,2
875,Jeremy Payne,34.0,Christianity,Private,159929.0,Own-child,White,Private,Edinburgh,2
879,Carl Goddard,60.0,Christianity,Self-emp-not-inc,154474.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
881,Malcolm Jean James,63.0,Christianity,Private,254907.0,Not-in-family,White,Private,Edinburgh,2
884,Mr. Ricky Holmes,44.0,Hinduism,Private,126701.0,Unmarried,White,Private,Leeds,2
885,Miss Shaun Reed,52.0,Not Stated,Private,122159.0,Not-in-family,White,Private,Edinburgh,2
886,Abdul Reece Griffiths,47.0,Christianity,Private,187370.0,Not-in-family,White,Private,Edinburgh,2
888,Dennis Scott Reid,51.0,Other religions,Self-emp-not-inc,124793.0,Husband,White,Self-emp-not-inc,Leeds,2
889,Daniel Farrell,48.0,Christianity,Private,192835.0,Husband,White,Private,Bakermouth,2
891,Mr. Guy Rhodes,57.0,Christianity,Private,112840.0,Husband,White,Private,North Jakehaven,2
892,Mr. Jack Lee,46.0,Christianity,Private,89325.0,Not-in-family,White,Private,O'Brienland,2
893,Allan Shaw,48.0,Christianity,Federal-gov,33109.0,Unmarried,White,Federal-gov,Swindon,2
898,Miss Stewart Rachel Cox,39.0,Christianity,State-gov,343642.0,Wife,White,State-gov,Swindon,2
901,Mr. Mohammad Myers,58.0,Christianity,Private,356067.0,Husband,White,Private,Turnbullshire,2
902,Terence Lawrence Martin,66.0,Christianity,Private,271567.0,Not-in-family,Black,Private,Edinburgh,2
903,Abdul Lamb,39.0,Not Stated,Self-emp-inc,180804.0,Husband,White,Self-emp-inc,Swindon,2
904,Andrew Abdul Wilkins,55.0,Christianity,Self-emp-not-inc,123011.0,Husband,White,Self-emp-not-inc,Lincoln,2
906,Mrs. Terence Kimberley Pearce,51.0,Christianity,Private,220537.0,Not-in-family,White,Private,Edinburgh,2
908,Damian Darren Rose,50.0,Christianity,Private,510072.0,Husband,White,Private,Swindon,2
911,Nigel Rahman,48.0,Christianity,Private,107373.0,Husband,White,Private,Edinburgh,2
913,Ms. Eric Davies,52.0,Christianity,Private,191965.0,Unmarried,White,Private,Edinburgh,2
916,Gordon Smith,41.0,Not Stated,Private,198316.0,Not-in-family,White,Private,Edinburgh,2
920,Mr. Brandon Samuel Cooke,56.0,Christianity,Private,169133.0,Husband,White,Private,Edinburgh,2
923,Norman Mohammad Moore,48.0,Christianity,Self-emp-inc,138370.0,Not-in-family,Asian-Pac-Islander,Self-emp-inc,East Eleanor,2
928,Garry Lawrence Hanson,74.0,Not Stated,?,431192.0,Not-in-family,White,?,Edinburgh,2
930,Mr. Joe Edwards,67.0,Not Stated,Self-emp-inc,150726.0,Husband,White,Self-emp-inc,Edinburgh,2
934,James Amanda Burgess,74.0,Christianity,Private,137018.0,Not-in-family,White,Private,Edinburgh,2
939,Wayne Farmer,64.0,Christianity,?,196288.0,Not-in-family,White,?,Edinburgh,2
943,Thomas Nash,62.0,Christianity,Private,125155.0,Husband,White,Private,Bennettfurt,2
944,Declan Kyle Taylor,53.0,Christianity,Self-emp-not-inc,263925.0,Husband,White,Self-emp-not-inc,Swindon,2
946,Mr. Josh Adam Anderson,53.0,Christianity,Self-emp-not-inc,44728.0,Husband,White,Self-emp-not-inc,Bristol,2
950,Mrs. Keith Woodward,42.0,Hinduism,Private,302122.0,Not-in-family,White,Private,Edinburgh,2
951,Mr. Dennis Brian Bailey,49.0,Christianity,Local-gov,193960.0,Husband,White,Local-gov,Swindon,2
952,Mr. Joel Howarth,46.0,Christianity,Private,185385.0,Husband,White,Private,Swindon,2
953,Dylan Evans,42.0,Christianity,Self-emp-not-inc,277647.0,Husband,White,Self-emp-not-inc,Bristol,2
954,Dean Richardson,61.0,Christianity,Private,128848.0,Husband,White,Private,Edinburgh,2
956,Tom Ahmed,38.0,Christianity,Private,223004.0,Own-child,White,Private,Edinburgh,2
957,Mr. Geoffrey Graeme Robinson,36.0,Not Stated,Private,199352.0,Husband,White,Private,Swindon,2
968,Mr. Arthur Fitzgerald,49.0,Christianity,Private,31339.0,Husband,White,Private,Wallacefurt,2
969,Albert Laura Smith,44.0,Not Stated,State-gov,227910.0,Wife,White,State-gov,Leicester,2
976,Mr. Jonathan Gary Martin,43.0,Hinduism,Private,150533.0,Husband,White,Private,Swindon,2
980,Mr. Francis Colin Edwards,35.0,Not Stated,Private,107793.0,Not-in-family,White,Private,Edinburgh,2
983,Mr. Malcolm Payne,62.0,Christianity,Private,92178.0,Husband,White,Private,Edinburgh,2
985,Mrs. Leonard Jones,44.0,Christianity,Private,182254.0,Unmarried,White,Private,Edinburgh,2
986,Terence Saunders,69.0,Christianity,?,140282.0,Husband,White,?,Edinburgh,2
991,Owen Bailey,31.0,Judaism,Private,51259.0,Not-in-family,White,Private,Bristol,2
994,Paul Matthew Fowler,42.0,Christianity,Private,293791.0,Husband,White,Private,Leicester,2
997,Mr. Connor Watts,37.0,Christianity,State-gov,60227.0,Not-in-family,White,State-gov,Edinburgh,2
998,Ms. Ronald Barbara Yates,70.0,Christianity,Private,168139.0,Wife,White,Private,Sunderland,2
999,Elliot Stewart,35.0,Christianity,Private,290763.0,Own-child,White,Private,Edinburgh,2
1000,Mr. Joshua Antony Gill,41.0,Christianity,Private,227644.0,Husband,White,Private,Swindon,2
1001,Francis Clifford Waters,54.0,Christianity,Private,288020.0,Husband,Asian-Pac-Islander,Private,Edinburgh,2
1003,Mr. Christopher Sam Carter,34.0,Christianity,State-gov,50178.0,Husband,White,State-gov,Leeds,2
1005,Mrs. Brian Bentley,49.0,Islam,Private,95244.0,Unmarried,Black,Private,Edinburgh,2
1007,Alan Tony Brown,35.0,Christianity,Private,89508.0,Husband,White,Private,Edinburgh,2
1008,Allan Stanley Rahman,64.0,Hinduism,Federal-gov,124244.0,Not-in-family,Black,Federal-gov,Edinburgh,2
1014,Mrs. Ryan Bevan,37.0,Christianity,Private,189382.0,Own-child,White,Private,Edinburgh,2
1020,Louis Williams,41.0,Christianity,Private,328447.0,Husband,White,Private,Edinburgh,2
1023,Miss Albert Bethany Robinson,59.0,Christianity,Federal-gov,212448.0,Unmarried,White,Federal-gov,Edinburgh,2
1025,Derek Simon Harrison,57.0,Christianity,Self-emp-not-inc,200235.0,Husband,White,Self-emp-not-inc,South Jeffrey,2
1028,Neil Wright,46.0,Christianity,Private,185041.0,Husband,White,Private,Malcolmbury,2
1029,Mr. Ashley May,62.0,Christianity,Self-emp-inc,84409.0,Husband,White,Self-emp-inc,North Chloebury,2
1030,Sam Stevens,50.0,Christianity,Self-emp-inc,293196.0,Husband,White,Self-emp-inc,Swindon,2
1034,Geoffrey Dunn,51.0,Islam,Private,302847.0,Husband,White,Private,Sunderland,2
1036,Mr. Leon Vaughan,35.0,Islam,Private,117529.0,Husband,White,Private,Edinburgh,2
1037,Martin Roberts,46.0,Christianity,Private,106092.0,Husband,White,Private,Lake Paula,2
1041,Dr. Dennis Kevin Willis,45.0,Christianity,Private,193459.0,Husband,White,Private,Edinburgh,2
1042,Billy Green,51.0,Christianity,Private,284329.0,Unmarried,White,Private,Edinburgh,2
1043,Norman Callum Richardson,34.0,Christianity,Private,114691.0,Husband,White,Private,Swindon,2
1044,Mr. Brett Blake,55.0,Christianity,Private,96062.0,Husband,White,Private,Swindon,2
1048,Dr. Stephen Thorpe,74.0,Christianity,Self-emp-not-inc,206291.0,Husband,White,Self-emp-not-inc,Edinburgh,2
1050,Guy Cook,52.0,Christianity,Private,241346.0,Not-in-family,White,Private,Edinburgh,2
1051,Miss Darren Wilson,51.0,Christianity,Private,157043.0,Not-in-family,Black,Private,Edinburgh,2
1054,Gavin Wilson,47.0,Christianity,Private,183013.0,Husband,White,Private,Lake Rebecca,2
1055,Iain Kenneth Wilson,58.0,Not Stated,?,169982.0,Husband,White,?,Edinburgh,2
1058,Ms. Thomas Smith,47.0,Islam,Private,45857.0,Unmarried,White,Private,Edinburgh,2
1060,Glenn Roberts,51.0,Christianity,?,146015.0,Husband,White,?,Leeds,2
1064,Luke Adam Sims,44.0,Islam,Private,167725.0,Husband,White,Private,Bristol,2
1066,Leon Davies,59.0,Christianity,Federal-gov,43280.0,Own-child,Black,Federal-gov,Edinburgh,2
1067,Sean Rees,65.0,Christianity,Private,118779.0,Husband,White,Private,Bristol,2
1070,Mr. Donald Holt,51.0,Christianity,Private,239155.0,Not-in-family,White,Private,Edinburgh,2
1071,Mr. Garry Wall,48.0,Hinduism,Private,182862.0,Husband,White,Private,Swindon,2
1075,Mrs. Adam Jackson,49.0,Hinduism,Local-gov,116892.0,Not-in-family,Black,Local-gov,Edinburgh,2
1076,Roger Cooper,52.0,Not Stated,Local-gov,176813.0,Husband,White,Local-gov,Leeds,2
1077,Gareth Aaron Jones,59.0,Christianity,Private,151616.0,Husband,White,Private,Swindon,2
1082,Dr. Clifford Perry,62.0,Christianity,Self-emp-inc,113544.0,Husband,White,Self-emp-inc,Swindon,2
1083,Mr. Gary Ford,62.0,Christianity,Local-gov,321117.0,Husband,White,Local-gov,Edinburgh,2
1084,Robert Ashton,38.0,Christianity,Private,79619.0,Husband,White,Private,Swindon,2
1086,Mr. Allan Harper,44.0,Christianity,Self-emp-inc,320984.0,Husband,White,Self-emp-inc,Swindon,2
1089,Joe Chamberlain,54.0,Christianity,Private,99185.0,Husband,White,Private,Swindon,2
1091,Ms. Jonathan Welch,64.0,Christianity,?,150389.0,Not-in-family,White,?,Edinburgh,2
1094,Jeremy Chapman,38.0,Not Stated,Private,200818.0,Husband,White,Private,Edinburgh,2
1095,Mrs. Julian Oliver,56.0,Christianity,Private,176317.0,Own-child,White,Private,Edinburgh,2
1099,Ms. Nathan Lauren Reynolds,50.0,Christianity,Private,358740.0,Unmarried,White,Private,Edinburgh,2
1100,Mr. Jason Clive Hall,74.0,Christianity,Self-emp-not-inc,208426.0,Husband,White,Self-emp-not-inc,Swindon,2
1101,Mr. Stewart Williams,47.0,Christianity,Private,265266.0,Husband,White,Private,Swindon,2
1106,Ms. Robert Palmer,34.0,Christianity,Private,441454.0,Not-in-family,White,Private,Edinburgh,2
1109,Mark Holland,43.0,Christianity,Private,65372.0,Own-child,White,Private,Edinburgh,2
1111,Mrs. Ian Roberts,56.0,Christianity,Private,326297.0,Not-in-family,White,Private,Edinburgh,2
1112,Miss Darren Mann,37.0,Not Stated,State-gov,194630.0,Not-in-family,White,State-gov,Edinburgh,2
1113,Mr. Graeme Mohammad Ahmed,65.0,Christianity,Self-emp-not-inc,167414.0,Husband,White,Self-emp-not-inc,Edinburgh,2
1114,Mr. Gavin Matthews,39.0,Christianity,Local-gov,165799.0,Not-in-family,White,Local-gov,Edinburgh,2
1115,Mrs. Iain Chandler,63.0,Christianity,Private,192866.0,Not-in-family,White,Private,Edinburgh,2
1117,Owen Brandon Barton,49.0,Christianity,Private,148995.0,Not-in-family,White,Private,Edinburgh,2
1119,Dr. Rhys Brown,52.0,Christianity,Self-emp-inc,229465.0,Husband,White,Self-emp-inc,Swindon,2
1124,Miss Maurice Rose,38.0,Christianity,Private,65466.0,Not-in-family,White,Private,Bristol,2
1125,Lewis Samuel Gray,58.0,Christianity,Private,141326.0,Husband,White,Private,Swindon,2
1126,Mr. Conor Timothy Macdonald,44.0,Christianity,Federal-gov,369468.0,Husband,White,Federal-gov,Swindon,2
1129,Mr. Joe Bernard Griffin,53.0,Christianity,Private,89534.0,Husband,White,Private,Leicester,2
1130,Ms. Julian Barnes,69.0,Christianity,?,195779.0,Not-in-family,White,?,Edinburgh,2
1131,Iain Patel,73.0,Christianity,Private,29778.0,Not-in-family,White,Private,Edinburgh,2
1135,Stuart Ahmed,50.0,Not Stated,Self-emp-not-inc,343748.0,Husband,White,Self-emp-not-inc,Bristol,2
1136,Mr. Denis Patel,38.0,Christianity,Private,387430.0,Husband,White,Private,Sunderland,2
1137,Miss Liam Dorothy Kennedy,47.0,Christianity,Private,200734.0,Unmarried,Black,Private,Bristol,2
1142,Gavin Ward,51.0,Buddhism,Local-gov,152754.0,Husband,White,Local-gov,Swindon,2
1143,Mr. Mitchell Marshall,46.0,Christianity,Private,129007.0,Husband,White,Private,Swindon,2
1144,Dr. Francis Fisher,68.0,Christianity,Private,171584.0,Husband,White,Private,Swindon,2
1145,Jay Green,47.0,Christianity,Private,386136.0,Husband,White,Private,South Arthurmouth,2
1146,Leon Jones,43.0,Not Stated,Private,342865.0,Husband,White,Private,Oxford,2
1147,Declan Declan Ellis,52.0,Christianity,Private,186785.0,Not-in-family,White,Private,Edinburgh,2
1149,Mr. Reece Dixon,66.0,Christianity,?,36039.0,Husband,White,?,Oxford,2
1152,Sam Alex Norman,46.0,Christianity,Private,188861.0,Husband,White,Private,Swindon,2
1153,Bradley Jones,48.0,Christianity,Self-emp-not-inc,370119.0,Husband,White,Self-emp-not-inc,Swindon,2
1154,Mr. Dale Harry Stevenson,57.0,Christianity,Private,182062.0,Husband,White,Private,Edinburgh,2
1155,Robert Declan Houghton,38.0,Christianity,Private,37238.0,Not-in-family,White,Private,Daviesborough,2
1156,Mr. Jacob Bowen,50.0,Christianity,Private,421132.0,Husband,White,Private,Richardsstad,2
1157,Mr. Patrick Connor Knight,58.0,Christianity,?,178660.0,Husband,White,?,Edinburgh,2
1158,Rhys Wilson,64.0,Christianity,Self-emp-not-inc,510072.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
1160,Mr. Declan Smith,47.0,Christianity,Private,279661.0,Husband,Black,Private,Port Jillbury,2
1164,Mr. Phillip Metcalfe,44.0,Christianity,Local-gov,34935.0,Own-child,Black,Local-gov,Edinburgh,2
1168,Ms. Colin Marshall,58.0,Christianity,Self-emp-inc,186791.0,Wife,White,Self-emp-inc,Swindon,2
1171,Terence Stephen Shah,37.0,Christianity,Private,32668.0,Husband,White,Private,South Abigail,2
1174,Kenneth Cooper,44.0,Christianity,Private,85995.0,Husband,White,Private,Swindon,2
1175,Miss Vincent Russell,50.0,Christianity,Private,125421.0,Wife,White,Private,Swindon,2
1183,Henry Dunn,48.0,Not Stated,Private,55237.0,Husband,White,Private,Katiefurt,2
1184,Tom Walsh,62.0,Christianity,Local-gov,101265.0,Unmarried,White,Local-gov,Edinburgh,2
1187,Philip Morris,56.0,Christianity,Private,121912.0,Husband,White,Private,South Arthur,2
1188,Dr. Henry Simpson,39.0,Christianity,Private,83893.0,Husband,White,Private,Edinburgh,2
1190,Mr. Charlie Hill,48.0,Christianity,Private,256522.0,Husband,White,Private,Bristol,2
1191,Ms. Nathan Rebecca Rahman,52.0,Christianity,Private,168381.0,Unmarried,Asian-Pac-Islander,Private,Oxford,2
1197,Mr. Albert Brian Bell,58.0,Christianity,Private,265099.0,Husband,White,Private,Swindon,2
1201,Mrs. Elliott Smith,71.0,Islam,Private,269708.0,Own-child,White,Private,Edinburgh,2
1202,John Jeffrey Gregory,38.0,Christianity,State-gov,34180.0,Husband,White,State-gov,Swindon,2
1204,Ms. Rhys Mills,58.0,Christianity,Private,89392.0,Not-in-family,White,Private,Edinburgh,2
1205,Christian Evans,47.0,Christianity,Private,46857.0,Not-in-family,White,Private,Edinburgh,2
1207,Mr. Aaron Abbott,61.0,Christianity,Self-emp-inc,134768.0,Husband,White,Self-emp-inc,Swindon,2
