,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
2875,Daniel Morgan,43.0,Christianity,Self-emp-inc,320984.0,Husband,White,Self-emp-inc,Oxford,0
2901,Mr. Ashley Thompson,37.0,Christianity,Private,224531.0,Husband,White,Private,Swindon,0
2907,Mrs. Cameron Teresa Gallagher,58.0,Christianity,Self-emp-not-inc,225334.0,Wife,White,Self-emp-not-inc,Swindon,0
2908,Mr. Phillip Martyn Wood,43.0,Christianity,Self-emp-not-inc,157562.0,Husband,White,Self-emp-not-inc,Swindon,0
2917,Mr. John Robinson,36.0,Christianity,Self-emp-not-inc,367020.0,Husband,White,Self-emp-not-inc,Edinburgh,0
2923,Mr. Daniel Charlie Quinn,41.0,Christianity,Private,223062.0,Not-in-family,Black,Private,Edinburgh,0
2932,Samuel Glenn Brown,49.0,Christianity,Self-emp-not-inc,211762.0,Husband,White,Self-emp-not-inc,Allenville,0
2951,Gary Cunningham,53.0,Christianity,Local-gov,317733.0,Husband,White,Local-gov,Swindon,0
2954,Dale Dean Ross,36.0,Christianity,Private,180342.0,Husband,White,Private,Leicester,0
2956,Mr. Rhys Thomas,31.0,Christianity,Local-gov,446358.0,Not-in-family,White,Local-gov,Swindon,0
2970,Jamie Darren O'Connor,74.0,Christianity,?,28221.0,Husband,White,?,Swindon,0
3002,Ms. Vincent Smith,33.0,Islam,Private,262439.0,Wife,White,Private,Edinburgh,0
3015,Graham Smith,36.0,Christianity,Private,166988.0,Wife,White,Private,Swindon,0
3018,Ms. Victor Hilary Rogers,30.0,Christianity,Private,196788.0,Wife,White,Private,Swindon,0
3029,Eric Tucker,52.0,Christianity,Private,138847.0,Husband,White,Private,Swindon,0
3046,Mr. Peter Cole,40.0,Not Stated,Private,327573.0,Husband,White,Private,Swindon,0
3049,Shane Justin Davies,52.0,Christianity,?,163998.0,Not-in-family,White,?,Edinburgh,0
3065,Dr. Stuart Foster,31.0,Christianity,Private,197023.0,Husband,Amer-Indian-Eskimo,Private,Leeds,0
3076,Terence Martin,47.0,Islam,State-gov,192779.0,Husband,White,State-gov,West Chloestad,0
3093,Mr. Jacob Young,53.0,Judaism,Private,154785.0,Husband,White,Private,Charlotteburgh,0
3118,Mr. Russell Hill,39.0,Christianity,Private,96452.0,Husband,White,Private,Swindon,0
3121,Martyn Charles Ellis,50.0,Christianity,Private,400004.0,Husband,White,Private,Swindon,0
3129,Mr. Ben Wilkinson,47.0,Islam,Private,503923.0,Husband,Black,Private,Swindon,0
3135,Dr. Malcolm Clive Jenkins,41.0,Christianity,Private,113823.0,Husband,White,Private,Swindon,0
3158,Dr. Louis Baker,37.0,Christianity,Private,265038.0,Husband,White,Private,Sunderland,0
3166,Hugh Wells,52.0,Christianity,Local-gov,199688.0,Husband,White,Local-gov,Lake Kirstyhaven,0
3177,Kyle Humphreys,35.0,Islam,Private,127651.0,Not-in-family,White,Private,Edinburgh,0
3185,Dr. Jason Williams,36.0,Christianity,Private,165799.0,Husband,White,Private,Swindon,0
3187,Darren Humphries,43.0,Islam,Local-gov,105862.0,Wife,White,Local-gov,Swindon,0
3214,Dr. Connor Shaun Willis,69.0,Christianity,State-gov,235882.0,Husband,White,State-gov,Swindon,0
3215,Gregory Wilson,43.0,Christianity,Private,336513.0,Husband,White,Private,Swindon,0
3263,Miss Ryan Katie Clark,44.0,Christianity,Private,378251.0,Wife,White,Private,Swindon,0
3264,Mr. Marc Jeffrey Baxter,36.0,Christianity,Private,120760.0,Husband,Asian-Pac-Islander,Private,Swindon,0
3273,Mr. Allan Jones,46.0,Christianity,Private,304570.0,Husband,Asian-Pac-Islander,Private,Edinburgh,0
3276,Ryan Wells,39.0,Christianity,Private,218490.0,Husband,White,Private,Hillport,0
3287,Marcus Sharp,35.0,Christianity,Private,30497.0,Husband,White,Private,Swindon,0
3308,Dr. Jonathan Shaun Freeman,44.0,Christianity,Private,102025.0,Husband,Other,Private,Lincoln,0
3312,Denis Ellis,45.0,Christianity,Private,100584.0,Husband,Amer-Indian-Eskimo,Private,Edinburgh,0
3315,Mr. Ryan Gordon Andrews,33.0,Christianity,Private,247205.0,Husband,Black,Private,Edinburgh,0
3320,Russell Smith,52.0,Christianity,Private,53197.0,Husband,White,Private,Brandonmouth,0
3327,Mr. Iain Leonard,47.0,Not Stated,Private,271828.0,Husband,White,Private,Oxford,0
3348,Stewart Harris,33.0,Christianity,Private,353994.0,Other-relative,Asian-Pac-Islander,Private,Leicester,0
3350,Iain Stephen Hughes,44.0,Christianity,Private,286750.0,Husband,Black,Private,Swindon,0
3355,Mr. Stanley Smith,38.0,Christianity,Private,112561.0,Husband,White,Private,Swindon,0
3357,Frank Griffiths,39.0,Christianity,Private,234901.0,Husband,White,Private,Glennshire,0
3372,Eric Denis Hodgson,50.0,Christianity,Private,115613.0,Husband,White,Private,Edinburgh,0
3383,Mr. Dean Albert Bird,42.0,Christianity,Private,119721.0,Husband,White,Private,Swindon,0
3386,Dylan Abbott,46.0,Christianity,Self-emp-not-inc,236852.0,Husband,White,Self-emp-not-inc,Lloydfurt,0
3397,Mr. Geoffrey Jay Harvey,37.0,Christianity,Local-gov,264503.0,Husband,White,Local-gov,Williamsland,0
3404,Clifford Hughes,49.0,Not Stated,Self-emp-inc,362654.0,Husband,White,Self-emp-inc,Stephensonville,0
3411,Mrs. Jeremy Francis,23.0,Christianity,Private,200973.0,Not-in-family,White,Private,Edinburgh,0
3418,Mr. Simon Bryan Perry,52.0,Christianity,Private,164135.0,Husband,White,Private,Swindon,0
3419,Mr. Karl Grant,33.0,Christianity,Private,171216.0,Husband,White,Private,Edinburgh,0
3422,Mr. Gerald Abdul Simpson,53.0,Christianity,Federal-gov,117847.0,Husband,White,Federal-gov,North Grahamland,0
3433,Shane James Bailey,32.0,Christianity,Federal-gov,111567.0,Husband,White,Federal-gov,Lincoln,0
3454,Dr. Jake Brett Shaw,41.0,Christianity,Private,71738.0,Husband,White,Private,Swindon,0
3461,Josh Fraser,53.0,Christianity,Self-emp-inc,90363.0,Husband,White,Self-emp-inc,Lake Stephaniemouth,0
3479,Mr. Owen Davies,60.0,Christianity,Private,83861.0,Husband,White,Private,Swindon,0
3491,Barry Cox,54.0,Christianity,Private,22743.0,Husband,White,Private,Swindon,0
3513,Dr. Lawrence Rose,40.0,Christianity,Private,191807.0,Husband,White,Private,Leeds,0
3521,Mr. Victor Watson,53.0,Christianity,Private,104501.0,Husband,White,Private,Swindon,0
3527,Mr. Conor Berry,53.0,Christianity,Local-gov,510072.0,Husband,Black,Local-gov,Edinburgh,0
3545,Edward McKenzie,46.0,Christianity,Self-emp-inc,145697.0,Husband,White,Self-emp-inc,New Jeremybury,0
3558,Ms. Tony Hannah Marshall,64.0,Christianity,Local-gov,109849.0,Not-in-family,Black,Local-gov,Edinburgh,0
3561,Ms. Raymond Cooke,50.0,Islam,Private,371299.0,Unmarried,White,Private,Edinburgh,0
3562,Philip Simmons,43.0,Christianity,Private,421837.0,Husband,White,Private,Bristol,0
3583,Mrs. Derek Coates,49.0,Christianity,Private,101825.0,Wife,White,Private,Swindon,0
3602,Mr. Charlie Kyle Davies,52.0,Christianity,Private,192390.0,Husband,White,Private,Swindon,0
3644,Robert Fisher,36.0,Christianity,Private,183612.0,Husband,White,Private,Edinburgh,0
3661,Mr. Jeffrey Jones,44.0,Christianity,Private,101593.0,Husband,White,Private,Edinburgh,0
3665,Dr. Sean Davies,51.0,Christianity,Self-emp-inc,156623.0,Husband,Asian-Pac-Islander,Self-emp-inc,Sunderland,0
3668,Samuel Russell Jackson,47.0,Christianity,Private,190115.0,Husband,White,Private,Port Annside,0
3697,Miss Ryan Anne Hunt,20.0,Christianity,?,175499.0,Own-child,White,?,Edinburgh,0
3700,Mr. Graeme Joe Atkins,32.0,Christianity,Local-gov,190401.0,Husband,White,Local-gov,South Eileen,0
3727,Kieran Hill,44.0,Islam,Private,242619.0,Husband,White,Private,East Eileen,0
3749,Ms. Louis Adams,53.0,Christianity,Private,114062.0,Unmarried,White,Private,Edinburgh,0
3765,Benjamin Wilson,52.0,Hinduism,Private,379682.0,Wife,White,Private,Oxford,0
3766,Mrs. Darren Murphy,29.0,Christianity,Private,446559.0,Wife,White,Private,Swindon,0
3773,Dr. David Johnson,46.0,Christianity,Private,324655.0,Husband,White,Private,Swindon,0
3778,Guy Martin Armstrong,42.0,Christianity,Private,84610.0,Husband,White,Private,Swindon,0
3803,Mr. Barry Briggs,55.0,Islam,Private,163083.0,Not-in-family,White,Private,Swindon,0
3810,Luke Jonathan Chamberlain,37.0,Christianity,Private,63509.0,Husband,White,Private,Edinburgh,0
3815,Charles Jones,53.0,Christianity,?,158352.0,Not-in-family,White,?,Swindon,0
3828,Geoffrey Hardy,42.0,Christianity,Local-gov,66118.0,Wife,White,Local-gov,Gregoryville,0
3836,Mr. Jeffrey Gill,30.0,Christianity,Private,237865.0,Own-child,Black,Private,Edinburgh,0
3854,Jeffrey Evans,45.0,Christianity,Private,228320.0,Husband,White,Private,South Ritaland,0
3856,Dylan Eric Steele,47.0,Not Stated,Private,185041.0,Husband,White,Private,Port Karlbury,0
3857,James Taylor,27.0,Islam,Self-emp-not-inc,37302.0,Husband,White,Self-emp-not-inc,Swindon,0
3864,Nathan Oliver,33.0,Islam,Private,312667.0,Husband,White,Private,Leicester,0
3911,Mr. Timothy Karl Thompson,35.0,Christianity,Private,202027.0,Not-in-family,White,Private,Edinburgh,0
3924,Mr. Leon Walsh,34.0,Christianity,Self-emp-inc,186824.0,Husband,White,Self-emp-inc,Bristol,0
3928,Mr. Mohamed Clark,51.0,Christianity,Private,162632.0,Husband,White,Private,Edinburgh,0
3936,Mrs. Max Joyce Ward,64.0,Christianity,Private,127363.0,Wife,White,Private,Swindon,0
3960,Mr. Hugh Bailey,49.0,Christianity,Self-emp-not-inc,133694.0,Not-in-family,Black,Self-emp-not-inc,Swindon,0
3969,Miss Kieran Kathleen Morris,49.0,Christianity,Self-emp-not-inc,317360.0,Wife,White,Self-emp-not-inc,Leicester,0
3975,Alan Smith,54.0,Christianity,Private,282680.0,Not-in-family,White,Private,South Eleanor,0
3997,Ashley Johnson,54.0,Christianity,Private,88842.0,Husband,White,Private,Swindon,0
4004,Gerard Parker,53.0,Islam,Private,335481.0,Wife,Black,Private,Oxford,0
4007,Frank Bernard Kaur,52.0,Christianity,State-gov,149650.0,Husband,White,State-gov,Swindon,0
4015,Dr. Kyle Read,43.0,Christianity,Self-emp-inc,286750.0,Husband,Black,Self-emp-inc,Leeds,0
4018,Dr. Carl Shaw,58.0,Not Stated,Local-gov,52267.0,Husband,White,Local-gov,Swindon,0
4032,Marcus Brian Wilson,38.0,Christianity,State-gov,46814.0,Not-in-family,White,State-gov,Edinburgh,0
4038,Dr. David Clark,50.0,Christianity,Private,185041.0,Husband,White,Private,Masonbury,0
4039,Dean Angela Bevan,51.0,Christianity,Private,159604.0,Wife,White,Private,Lake John,0
4062,Ms. Bryan Zoe Jones,37.0,Christianity,Local-gov,233825.0,Wife,White,Local-gov,Swindon,0
4080,Norman Nicholls,25.0,Christianity,Private,140001.0,Not-in-family,White,Private,Edinburgh,0
4090,Mr. Graham Williams,57.0,Christianity,Local-gov,148509.0,Husband,Asian-Pac-Islander,Local-gov,Bristol,0
4093,Ms. Douglas Knowles,47.0,Christianity,Private,73064.0,Wife,Black,Private,Edinburgh,0
4100,Mr. Russell Hurst,35.0,Christianity,Self-emp-not-inc,225399.0,Own-child,White,Self-emp-not-inc,Swindon,0
4110,Billy Robson,37.0,Christianity,Private,31023.0,Husband,White,Private,Leeds,0
4153,Phillip Jones,47.0,Christianity,Private,124973.0,Husband,White,Private,Swindon,0
4157,Mr. Kevin Gerald Thompson,56.0,Christianity,Private,50164.0,Husband,White,Private,Swindon,0
4170,Mr. Albert Shane Carroll,42.0,Christianity,Private,147314.0,Husband,Amer-Indian-Eskimo,Private,Swindon,0
4171,Dr. Edward Lloyd,39.0,Christianity,Private,136081.0,Husband,White,Private,Swindon,0
4175,Mr. David Harris,32.0,Christianity,Federal-gov,72338.0,Other-relative,Asian-Pac-Islander,Federal-gov,Edinburgh,0
4183,Ms. Edward Smith,46.0,Christianity,Private,168837.0,Wife,White,Private,Swindon,0
4188,Gary Taylor,41.0,Christianity,Private,282948.0,Husband,Black,Private,Edinburgh,0
4193,Leigh Stevens,30.0,Christianity,Local-gov,125159.0,Not-in-family,Black,Local-gov,Swindon,0
4195,Mr. Carl Kieran Harris,58.0,Christianity,Self-emp-not-inc,93664.0,Husband,White,Self-emp-not-inc,Swindon,0
4199,Mr. Martyn Vincent Robinson,45.0,Christianity,Private,186272.0,Husband,Black,Private,Swindon,0
4210,Ms. Reece Marion Gallagher,37.0,Not Stated,Local-gov,287306.0,Wife,Black,Local-gov,Swindon,0
4231,Malcolm James,40.0,Islam,Private,173175.0,Husband,White,Private,Swindon,0
4238,Anthony Lauren Campbell,46.0,Christianity,Private,123283.0,Unmarried,Black,Private,Edinburgh,0
4254,Mr. Charlie William Leach,48.0,Islam,Private,216292.0,Husband,White,Private,Lake Bryan,0
4256,Dr. Justin Baker,38.0,Christianity,Private,179668.0,Husband,White,Private,Swindon,0
4263,Mr. Dylan Howe,34.0,Christianity,Private,155343.0,Husband,White,Private,Swindon,0
4280,Mr. Martin Liam Potter,25.0,Christianity,Private,163620.0,Husband,White,Private,Swindon,0
4289,Mr. Jamie Mills,43.0,Not Stated,Private,107762.0,Husband,White,Private,Swindon,0
4297,Edward Richards,37.0,Hinduism,Federal-gov,196348.0,Husband,White,Federal-gov,Edinburgh,0
4301,Mr. Philip Edwards,33.0,Christianity,Federal-gov,127651.0,Husband,White,Federal-gov,Lincoln,0
4303,Christian Taylor,32.0,Christianity,Federal-gov,206823.0,Not-in-family,White,Federal-gov,Swindon,0
4310,Mrs. Gavin Deborah Cole,67.0,Islam,Local-gov,222810.0,Other-relative,White,Local-gov,Swindon,0
4324,Mr. Daniel Connolly,47.0,Christianity,Private,263568.0,Husband,White,Private,Swindon,0
4325,Dr. Tom Singh,37.0,Not Stated,Private,117381.0,Husband,White,Private,East Eleanorland,0
4330,Mr. Louis Williamson,58.0,Not Stated,Private,188982.0,Husband,Black,Private,Edinburgh,0
4332,Gregory Bernard Boyle,34.0,Christianity,Private,164190.0,Husband,White,Private,Swindon,0
4367,Danny Kim Wilkinson,74.0,Not Stated,Private,364099.0,Not-in-family,White,Private,Edinburgh,0
4376,Danny Perry,38.0,Not Stated,Federal-gov,289653.0,Husband,White,Federal-gov,Swindon,0
4400,Dr. Francis Terence Edwards,43.0,Christianity,Self-emp-not-inc,174216.0,Husband,White,Self-emp-not-inc,Swindon,0
4402,Mark Richard Bevan,39.0,Judaism,Private,172538.0,Husband,White,Private,Swindon,0
4403,Terence Gardiner,35.0,Sikhism,Private,193026.0,Husband,White,Private,Lincoln,0
4404,Graham Begum,51.0,Christianity,Private,184424.0,Wife,White,Private,Ashleighville,0
4411,Mr. Danny Kay,45.0,Christianity,Self-emp-inc,142719.0,Husband,White,Self-emp-inc,Swindon,0
4421,Mr. Bernard Nicholson,37.0,Christianity,Self-emp-not-inc,362062.0,Husband,White,Self-emp-not-inc,Swindon,0
4428,Mrs. Keith Kelly,43.0,Christianity,Private,116852.0,Wife,White,Private,Edinburgh,0
4429,Mrs. Luke Johnson,46.0,Christianity,Private,154430.0,Not-in-family,White,Private,Swindon,0
4435,Mr. Cameron Stephenson,36.0,Christianity,Private,360799.0,Husband,White,Private,South Joe,0
4437,Gareth Watson,42.0,Christianity,Self-emp-not-inc,443508.0,Husband,White,Self-emp-not-inc,Lincoln,0
4453,Josh Lloyd,47.0,Christianity,Federal-gov,68493.0,Husband,Black,Federal-gov,Leeds,0
4468,Graeme Wright,64.0,Not Stated,Self-emp-inc,272425.0,Husband,White,Self-emp-inc,Swindon,0
4470,John Clarke,45.0,Christianity,Self-emp-inc,204205.0,Husband,White,Self-emp-inc,Swindon,0
4488,Dr. Shane Ali,56.0,Other religions,Private,282023.0,Husband,White,Private,Swindon,0
4502,Mr. Timothy Brown,44.0,Not Stated,Self-emp-inc,135342.0,Husband,White,Self-emp-inc,Edinburgh,0
4504,Gavin Martyn Pickering,34.0,Christianity,Self-emp-not-inc,118267.0,Not-in-family,White,Self-emp-not-inc,Oxford,0
4517,Kieran Morris,36.0,Christianity,Private,62346.0,Husband,Black,Private,Oxford,0
4521,Stephen Cole,43.0,Islam,Private,251229.0,Husband,White,Private,Port Vanessaview,0
4549,Mr. Samuel Thomas Davies,44.0,Not Stated,Federal-gov,44822.0,Husband,White,Federal-gov,Mohamedburgh,0
4559,Mr. Anthony Russell,33.0,Christianity,Private,473133.0,Husband,White,Private,Edinburgh,0
4588,Mr. Donald Tucker,40.0,Christianity,Private,201495.0,Not-in-family,White,Private,Edinburgh,0
4605,Oliver Harding,46.0,Christianity,Local-gov,216414.0,Husband,White,Local-gov,Swindon,0
4614,Dr. Benjamin Graeme Lloyd,39.0,Christianity,Private,225544.0,Husband,White,Private,Oxford,0
4615,Conor Fowler,29.0,Christianity,Self-emp-not-inc,160786.0,Husband,White,Self-emp-not-inc,Edinburgh,0
4622,Toby Davis,51.0,Christianity,Private,71417.0,Husband,White,Private,Swindon,0
4631,Russell William Smith,40.0,Christianity,Private,217120.0,Not-in-family,White,Private,Edinburgh,0
4650,Mr. Terry Harvey,42.0,Christianity,Private,255847.0,Husband,White,Private,Swindon,0
4660,Ms. Clive Brady,43.0,Not Stated,Local-gov,159931.0,Wife,White,Local-gov,Swindon,0
4667,Patrick Richards,50.0,Christianity,Local-gov,194895.0,Husband,White,Local-gov,Cliffordtown,0
4674,Mrs. Lee Charlene Daly,49.0,Christianity,Local-gov,349633.0,Wife,White,Local-gov,Swindon,0
4691,Dr. Frank Price,41.0,Not Stated,State-gov,506329.0,Husband,Asian-Pac-Islander,State-gov,New Nigelburgh,0
4727,John Newman,39.0,Christianity,Federal-gov,99146.0,Husband,White,Federal-gov,Swindon,0
4752,Mr. Lewis O'Neill,51.0,Not Stated,Private,224207.0,Husband,White,Private,North Jade,0
4767,Mr. Jeremy Marshall,39.0,Christianity,State-gov,141420.0,Husband,White,State-gov,Edinburgh,0
4804,Patrick Robert Hughes,40.0,Christianity,Local-gov,45607.0,Husband,White,Local-gov,Edinburgh,0
4818,Mr. Duncan Ricky Oliver,49.0,Christianity,Private,332355.0,Husband,White,Private,Leeds,0
4832,Trevor Stevens,25.0,Christianity,Private,168943.0,Wife,White,Private,Leeds,0
4871,Miss Joel Carr,64.0,Christianity,Private,216413.0,Not-in-family,White,Private,Edinburgh,0
4873,Jeremy Cooper,43.0,Christianity,State-gov,52849.0,Husband,White,State-gov,Oxford,0
4876,Edward Bond,24.0,Christianity,Self-emp-not-inc,258298.0,Own-child,White,Self-emp-not-inc,Millerchester,0
4886,Ms. Gavin Hilton,36.0,Christianity,Private,175614.0,Unmarried,White,Private,Edinburgh,0
4908,Mr. Bernard Callum Peters,47.0,Christianity,Private,328669.0,Husband,White,Private,Bristol,0
4921,Dr. Raymond Mohamed Ross,49.0,Islam,Private,115585.0,Husband,White,Private,Swindon,0
4931,Mrs. Jonathan Pamela Hughes,32.0,Christianity,Private,128002.0,Wife,White,Private,Shaunville,0
4942,Mr. Denis White,32.0,Islam,Private,91964.0,Other-relative,White,Private,Edinburgh,0
4952,Peter Stephenson,62.0,Christianity,Private,85548.0,Husband,White,Private,Swindon,0
4957,Gerald Kyle Dawson,38.0,Christianity,Private,104094.0,Husband,White,Private,Lake Marion,0
4959,Mr. Shaun Hope,57.0,Christianity,Private,142182.0,Husband,White,Private,Swindon,0
4965,Mr. Richard Powell,34.0,Not Stated,Private,56701.0,Husband,White,Private,Swindon,0
4969,Mr. Samuel Robertson,26.0,Christianity,Private,277444.0,Husband,White,Private,Swindon,0
4977,Malcolm Fox,32.0,Christianity,State-gov,230224.0,Husband,White,State-gov,Edinburgh,0
4984,Mr. Alan Duncan Williams,44.0,Christianity,Self-emp-not-inc,183479.0,Husband,White,Self-emp-not-inc,Edinburgh,0
5008,Ms. Victor Allen,41.0,Christianity,Self-emp-inc,169878.0,Wife,White,Self-emp-inc,Swindon,0
5025,Mr. Anthony Patel,39.0,Christianity,Local-gov,134444.0,Husband,White,Local-gov,Swindon,0
5029,Mr. Daniel Robson,61.0,Christianity,Private,389254.0,Husband,White,Private,Swindon,0
5031,Mark Greenwood,48.0,Christianity,Private,164113.0,Husband,Black,Private,Swindon,0
5047,Dr. Douglas Kelly,57.0,Christianity,Self-emp-inc,159028.0,Husband,White,Self-emp-inc,Swindon,0
5060,Mr. Toby Abdul Smith,59.0,Christianity,Private,348430.0,Husband,White,Private,Swindon,0
5068,Dr. Andrew Ryan,53.0,Christianity,State-gov,53197.0,Husband,White,State-gov,Swindon,0
5078,Mr. David Taylor,41.0,Christianity,?,230020.0,Husband,Other,?,Bristol,0
5095,Iain Robin Bolton,58.0,Christianity,Self-emp-not-inc,138892.0,Husband,White,Self-emp-not-inc,Oxford,0
5098,Miss Lawrence Goodwin,35.0,Christianity,Private,249948.0,Not-in-family,White,Private,Edinburgh,0
5121,Mr. Terry Harrison,36.0,Hinduism,Private,112271.0,Husband,White,Private,Swindon,0
5141,Mr. James Wilkins,31.0,Christianity,Local-gov,381153.0,Husband,White,Local-gov,Edinburgh,0
5148,Dr. Nigel Dominic Edwards,39.0,Not Stated,Self-emp-not-inc,109766.0,Husband,White,Self-emp-not-inc,Swindon,0
5158,Dr. Luke Victor Davies,39.0,Christianity,Self-emp-not-inc,164526.0,Not-in-family,White,Self-emp-not-inc,Swindon,0
5190,Roy Bailey,42.0,Christianity,Private,202168.0,Husband,White,Private,Swindon,0
5196,Graham Russell Murphy,57.0,Christianity,Private,182460.0,Husband,White,Private,Oxford,0
5197,Roy Joshua Cooke,51.0,Christianity,Private,69345.0,Husband,White,Private,Swindon,0
5203,Mr. Dean Nash,42.0,Christianity,Private,413297.0,Husband,White,Private,Edinburgh,0
5208,Mr. Antony Sykes,50.0,Christianity,Private,123429.0,Husband,White,Private,Swindon,0
5231,Mr. Joseph Allen,45.0,Christianity,Self-emp-inc,170871.0,Husband,White,Self-emp-inc,Swindon,0
5232,Mr. Danny Foster,44.0,Islam,Local-gov,233865.0,Husband,White,Local-gov,Swindon,0
5263,Mr. Leon Bryan Foster,55.0,Christianity,Private,115912.0,Husband,White,Private,Swindon,0
5295,Mohammed Harry Russell,52.0,Christianity,Self-emp-not-inc,25932.0,Husband,White,Self-emp-not-inc,Freemanhaven,0
